"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","fico_range_low","fico_range_high","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_act_il","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_fico_range_low","sec_app_fico_range_high","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_act_il","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount","debt_settlement_flag","debt_settlement_flag_date","settlement_status","settlement_date","settlement_amount","settlement_percentage","settlement_term"
"159385951","","16000","16000","16000"," 60 months"," 17.74%","404.04","C","C5","Office assistant 3","4 years","RENT","46000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159385951","","debt_consolidation","Debt consolidation","923xx","CA","3.7","0","Oct-2012","665","669","0","","","8","0","9508","45.1%","9","w","15490.01","15490.01","1196.35","1196.35","509.99","686.36","0.0","0.0","0.0","Dec-2019","404.04","Jan-2020","Nov-2019","674","670","0","","1","Individual","","","","0","386","9508","1","0","0","0","83","0","","3","8","3435","45","21100","1","0","2","8","1189","10192","48.3","0","0","83","22","3","3","0","3","","7","","0","3","3","7","7","1","8","8","3","8","0","0","0","3","100","14.3","0","0","21100","9508","19700","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159580259","","3000","3000","3000"," 36 months"," 11.71%","99.23","B","B3","","n/a","MORTGAGE","65000","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159580259","","debt_consolidation","Debt consolidation","837xx","ID","5.64","0","Jun-1963","670","674","0","45","","6","0","5595","50.9%","14","w","2788.08","2788.08","295.74","295.74","211.92","83.82","0.0","0.0","0.0","Dec-2019","99.23","Jan-2020","Nov-2019","674","670","0","45","1","Individual","","","","0","14826","169562","0","0","0","0","","0","","0","0","2474","51","11000","0","1","3","1","28260","2389","64.9","0","0","","675","59","10","3","87","45","0","45","2","2","3","2","5","0","5","11","3","6","0","0","0","1","85.7","0","0","0","176585","5595","6800","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159032570","","6375","6375","6375"," 36 months"," 16.95%","227.13","C","C4","retail","2 years","RENT","25000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159032570","","debt_consolidation","Debt consolidation","080xx","NJ","15.03","0","Oct-2014","660","664","0","","","7","0","5877","80.5%","7","w","5957.91","5957.91","675.39","675.39","417.09","258.30","0.0","0.0","0.0","Dec-2019","227.13","Jan-2020","Nov-2019","654","650","0","","1","Individual","","","","0","0","5877","0","0","0","0","","0","","0","0","2187","81","7300","0","0","0","0","840","1281","81.2","0","0","","59","40","40","0","40","","","","0","6","7","6","6","0","7","7","7","7","0","0","0","0","100","66.7","0","0","7300","5877","6800","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159587284","","30000","30000","30000"," 36 months"," 15.24%","1043.49","C","C2","Office Manager","5 years","RENT","55000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159587284","","debt_consolidation","Debt consolidation","601xx","IL","25.35","0","Jun-2009","665","669","1","","","16","0","22794","58.3%","23","w","28859.53","28859.53","2061.58","2061.58","1140.47","921.11","0.0","0.0","0.0","Dec-2019","1043.49","Jan-2020","Nov-2019","769","765","0","","1","Individual","","","","0","0","89136","1","7","1","3","1","66342","95","1","1","7637","82","39100","0","0","1","4","5571","6112","78.8","0","0","100","123","8","1","0","8","","4","","0","6","7","6","7","12","9","11","7","16","0","0","0","2","100","33.3","0","0","109019","89136","28800","69919","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159314472","","2800","2800","2800"," 36 months","  8.81%","88.8","A","A5","Service Managerr","10+ years","RENT","42000","Source Verified","Sep-2019","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159314472","","debt_consolidation","Debt consolidation","751xx","TX","14.43","0","May-2007","785","789","3","","","15","0","76","0.1%","26","w","0.00","0.00","2824.791591901","2824.79","2800.00","24.79","0.0","0.0","0.0","Nov-2019","1070.36","","Nov-2019","794","790","0","","1","Individual","","","","0","0","6902","2","1","1","2","5","6801","24","5","9","76","7","64600","3","0","6","11","460","62024","0.1","0","0","148","143","5","5","0","5","","1","","1","1","1","10","14","5","13","20","1","15","0","0","0","6","100","0","0","0","93564","6902","62100","28939","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159536543","","10000","10000","10000"," 36 months"," 10.33%","324.23","B","B1","Assistant Branch Manager ","7 years","RENT","72000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159536543","","credit_card","Credit card refinancing","926xx","CA","15.7","0","Sep-2005","690","694","1","","","7","0","11226","79.6%","20","w","9235.61","9235.61","966.95","966.95","764.39","202.56","0.0","0.0","0.0","Dec-2019","324.23","Jan-2020","Nov-2019","714","710","0","","1","Individual","","","","0","0","26350","2","1","1","2","5","15124","83","1","1","7765","82","14100","0","9","3","3","3764","326","96.3","0","0","84","168","3","3","0","101","","3","","0","2","5","2","4","9","6","11","5","7","0","0","0","2","100","100","0","0","32269","26350","8800","18169","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159586200","","6000","6000","6000"," 36 months","  6.46%","183.79","A","A1","","< 1 year","OWN","31000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159586200","","credit_card","Credit card refinancing","840xx","UT","18.27","0","Nov-2010","690","694","0","","118","6","1","5842","21.2%","7","w","5543.08","5543.08","549.22","549.22","456.92","92.30","0.0","0.0","0.0","Dec-2019","183.79","Jan-2020","Nov-2019","779","775","0","","1","Individual","","","","0","0","17156","0","1","0","1","16","11314","77","0","0","3408","41","27500","0","3","0","1","3431","20592","14.2","0","0","45","106","26","16","0","26","","","","0","1","3","3","3","2","5","5","3","6","0","0","0","0","100","0","1","0","42135","17156","24000","14635","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"158788591","","32000","32000","32000"," 36 months"," 14.30%","1098.36","C","C1","Supervisor","10+ years","MORTGAGE","83000","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=158788591","","debt_consolidation","Debt consolidation","305xx","GA","23.41","0","Jun-2008","725","729","0","","107","15","1","10308","19.9%","40","w","29823.18","29823.18","3269.66","3269.66","2176.82","1092.84","0.0","0.0","0.0","Dec-2019","1098.36","Jan-2020","Nov-2019","724","720","0","","1","Joint App","131000","19.01","Verified","0","0","302470","2","3","2","6","11","63968","89","1","3","5162","49","51900","8","0","6","11","20165","32056","20.3","0","0","135","119","2","2","3","27","","2","","0","4","5","8","13","17","11","20","5","15","0","0","0","5","100","25","1","0","358950","74276","40200","78527","27346","720","724","Oct-2009","1","3","16","23.7","2","25","0","0","","N","","","","","","","","","","","","","","","N","","","","","",""
"159528073","","6000","6000","6000"," 36 months"," 20.55%","224.67","D","D2","Port Supervisor","10+ years","RENT","45000","Verified","Sep-2019","Late (31-120 days)","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159528073","","debt_consolidation","Debt consolidation","334xx","FL","36.91","0","Feb-2005","680","684","1","32","","8","0","3043","32%","36","w","5878.08","5878.08","217.82","217.82","121.92","95.90","0.0","0.0","0.0","Oct-2019","224.67","Jan-2020","Nov-2019","709","705","0","32","1","Individual","","","","0","0","59315","1","3","1","3","10","56272","20","1","5","1811","23","9500","1","0","2","8","7414","292","90.6","0","0","167","175","3","3","0","3","32","3","32","4","2","3","2","7","11","5","25","3","8","0","0","0","2","88.9","100","0","0","88917","59315","3100","79417","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159472290","","10000","10000","10000"," 36 months","  8.81%","317.12","A","A5","Service Manager","< 1 year","MORTGAGE","42500","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159472290","","home_improvement","Home improvement","280xx","NC","69.58","0","May-1988","835","839","0","","","9","0","49159","6.6%","22","w","9263.51","9263.51","946.47","946.47","736.49","209.98","0.0","0.0","0.0","Dec-2019","317.12","Jan-2020","Nov-2019","834","830","0","","1","Joint App","129500","26.03","Not Verified","0","0","149668","2","3","3","3","2","81556","97","0","1","2204","67","87900","0","0","0","4","16630","32196","6.4","0","0","122","376","16","2","2","16","","","","0","1","3","3","9","5","5","15","3","9","0","0","0","3","100","0","0","0","282855","130715","34400","84555","66267","815","819","May-1988","0","2","8","6.9","4","13","0","0","","N","","","","","","","","","","","","","","","N","","","","","",""
"158683684","","21000","21000","21000"," 36 months","  8.19%","659.91","A","A4","supervisor ","8 years","MORTGAGE","72800","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=158683684","","debt_consolidation","Debt consolidation","381xx","TN","41.1","0","Aug-2009","780","784","0","","","14","0","9276","18.2%","28","w","19439.64","19439.64","1970.17","1970.17","1560.36","409.81","0.0","0.0","0.0","Dec-2019","659.91","Jan-2020","Nov-2019","749","745","0","","1","Joint App","192800","18.35","Source Verified","0","0","282771","1","4","2","2","2","70345","83","0","1","893","56","51000","2","3","3","4","20198","24053","3.8","0","0","121","89","22","2","4","40","","7","","0","2","4","4","4","14","8","10","4","14","0","0","0","3","100","0","0","0","374106","79621","25000","107224","55283","745","749","Jul-2009","0","4","18","27.9","2","28","0","0","","N","","","","","","","","","","","","","","","N","","","","","",""
"159503452","","7200","7200","7200"," 36 months","  7.56%","224.17","A","A3","Attorney","5 years","OWN","55000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159503452","","debt_consolidation","Debt consolidation","495xx","MI","32.97","0","Nov-1990","750","754","0","65","","26","0","31100","26.3%","43","w","6660.18","6660.18","669.49","669.49","539.82","129.67","0.0","0.0","0.0","Dec-2019","224.17","Jan-2020","Nov-2019","754","750","0","65","1","Individual","","","","0","0","274892","1","3","1","3","12","145961","68","2","4","5600","37","118300","0","1","0","7","10573","58025","9.8","0","0","285","346","4","4","2","4","","14","","1","2","7","11","15","9","22","32","7","26","0","0","0","3","97.7","0","0","0","376689","177061","64300","152389","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"158867817","","28000","28000","28000"," 60 months"," 16.12%","682.7","C","C3","","< 1 year","RENT","60000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=158867817","","debt_consolidation","Debt consolidation","073xx","NJ","0.78","0","Jun-2012","660","664","0","","112","1","1","1243","41.4%","2","w","27067.89","27067.89","2023.02","2023.02","932.11","1090.91","0.0","0.0","0.0","Dec-2019","682.7","Jan-2020","Nov-2019","679","675","0","","1","Joint App","145000","11.02","Not Verified","0","0","1243","0","0","0","0","","0","","0","0","1243","41","3000","0","0","0","0","1243","1757","41.4","0","0","","87","83","83","0","87","","","","0","1","1","1","2","0","1","2","1","1","0","0","0","0","100","0","1","0","3000","1243","3000","0","24034","610","614","Sep-2004","0","2","24","81.3","11","21","0","0","","N","","","","","","","","","","","","","","","N","","","","","",""
"158960311","","30000","30000","30000"," 60 months"," 12.40%","673.42","B","B4","Operator","3 years","MORTGAGE","65000","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=158960311","","debt_consolidation","Debt consolidation","477xx","IN","21.94","0","Jul-2005","690","694","0","","","16","0","16979","34.7%","21","w","28898.44","28898.44","1999.59","1999.59","1101.56","898.03","0.0","0.0","0.0","Dec-2019","673.42","Jan-2020","Nov-2019","749","745","0","","1","Individual","","","","0","0","146031","1","2","0","2","15","21196","70","4","6","4270","48","49000","2","0","5","9","9127","14258","47","0","0","38","170","6","6","1","7","","6","","0","4","7","6","7","4","13","16","7","16","0","0","0","5","100","0","0","0","188338","38175","26900","30088","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159597851","","10000","10000","10000"," 36 months"," 17.74%","360.23","C","C5","Physician Assistant ","2 years","RENT","96000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159597851","","credit_card","Credit card refinancing","750xx","TX","20.84","1","Sep-2007","665","669","0","15","","9","0","17400","71%","18","w","9573.64","9573.64","710.6","710.60","426.36","284.24","0.0","0.0","0.0","Dec-2019","360.23","Jan-2020","Nov-2019","684","680","0","15","1","Individual","","","","0","0","205240","0","3","0","2","16","187840","75","1","1","8956","74","25000","2","0","1","4","22804","500","97.2","0","0","109","144","9","9","0","9","64","7","64","2","3","3","3","4","10","6","7","3","9","0","0","1","1","87.5","66.7","0","0","205685","205240","17900","180685","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159311487","","17000","17000","17000"," 60 months"," 13.08%","387.5","B","B5","SENIOR COURT REPORTER","10+ years","MORTGAGE","245000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159311487","","home_improvement","Home improvement","106xx","NY","18.16","0","Nov-2000","660","664","0","","","15","0","25604","74.6%","54","w","16386.76","16386.76","1150.15","1150.15","613.24","536.91","0.0","0.0","0.0","Dec-2019","387.5","Jan-2020","Nov-2019","684","680","0","","1","Joint App","375000","17.01","Not Verified","0","0","624160","0","6","0","4","14","46195","64","0","5","6926","70","34300","2","2","2","9","41611","4533","83.4","0","0","141","226","18","14","4","20","","5","","0","6","7","6","22","14","7","35","7","15","0","0","0","0","100","83.3","0","0","704932","92405","27300","71800","128732","640","644","Dec-1987","0","4","15","72.4","4","19","0","0","","N","","","","","","","","","","","","","","","N","","","","","",""
"159120270","","12000","12000","12000"," 36 months","  6.46%","367.57","A","A1","Truck driver","10+ years","MORTGAGE","60000","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159120270","","credit_card","Credit card refinancing","786xx","TX","20.4","0","Apr-1998","660","664","0","76","","9","0","17202","69.1%","13","w","11086.19","11086.19","1098.4","1098.40","913.81","184.59","0.0","0.0","0.0","Dec-2019","367.57","Jan-2020","Nov-2019","674","670","0","","1","Individual","","","","0","0","166106","0","2","1","2","11","13850","53","1","1","6115","61","24900","1","1","2","4","18456","6022","69.7","0","0","257","70","7","7","1","7","","10","","0","4","6","4","4","5","6","7","6","9","0","0","0","3","92.3","50","0","0","187088","31052","19900","26188","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159180781","","3000","3000","3000"," 36 months"," 15.24%","104.35","C","C2","Operation loss Prevention Specialist ","1 year","RENT","36690","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159180781","","debt_consolidation","Debt consolidation","432xx","OH","11.68","0","Dec-2006","685","689","2","","","7","0","1329","51.1%","12","w","2798.72","2798.72","310.51","310.51","201.28","109.23","0.0","0.0","0.0","Dec-2019","104.35","Jan-2020","Nov-2019","689","685","0","","1","Individual","","","","0","1055","33667","2","5","1","1","2","32338","114","1","1","659","108","2600","4","2","4","2","4810","941","41.2","0","0","153","25","3","2","0","25","","3","","0","1","2","1","1","10","2","2","2","7","0","0","0","2","100","0","0","0","31059","33667","1600","28459","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159608146","","27000","27000","27000"," 60 months"," 16.12%","658.32","C","C3","Vocational Rehabilitation Specialist","2 years","MORTGAGE","99000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159608146","","debt_consolidation","Debt consolidation","410xx","KY","30.9","0","Nov-2005","715","719","0","49","","9","0","16234","68.5%","37","w","26453.80","26453.80","1292.46","1292.46","546.20","746.26","0.0","0.0","0.0","Dec-2019","658.32","Jan-2020","Nov-2019","759","755","0","","1","Individual","","","","0","0","296718","1","5","4","6","5","58067","69","1","1","10889","69","23700","2","1","1","8","32969","1966","89.2","0","0","145","166","7","5","4","68","","11","","0","2","2","2","6","21","3","12","2","9","0","0","0","5","97.2","50","0","0","331539","74301","18200","77839","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
